,apartment_name,build_year,area,floor,dong,road_name,road_name_bonbun,jibun,deal_amount,deal_day
267,동래3차SKVIEW,2021,84.881,27, 온천동,온천장로65번길,00009,1850,"    40,940",2022.1.21
268,동래3차SKVIEW,2021,84.816,17, 온천동,온천장로65번길,00009,1850,"    39,909",2022.1.21
269,동래3차SKVIEW,2021,84.816,17, 온천동,온천장로65번길,00009,1850,"    39,909",2022.1.21
270,온천동한진스카이뷰,2019,76.016,12, 온천동,금강로106번길,00026,188-2,"    33,000",2022.1.22
271,신보빌라,2002,84.68,2, 온천동,쇠미로,00209,1212-1,"    15,900",2022.1.26
272,동래3차SKVIEW,2021,84.873,15, 온천동,온천장로65번길,00009,1850,"    40,754",2022.1.26
273,동래3차SKVIEW,2021,84.873,15, 온천동,온천장로65번길,00009,1850,"    40,754",2022.1.26
274,삼정그린코아,2003,84.96,13, 온천동,쇠미로129번길,00091,1654,"    25,200",2022.1.26
275,허브팰리스,2016,69.8153,3, 온천동,미남로132번길,00025,1425-14,"    31,000",2022.1.27
276,동래3차SKVIEW,2021,84.873,33, 온천동,온천장로65번길,00009,1850,"    44,116",2022.1.28
277,현대2차,1998,84.99,5, 양정동,,00037,458-20,"    51,000",2022.1.9
278,다사랑빌,2016,49.95,5, 양정동,중앙대로980번길,00033,141-5,"    19,900",2022.1.12
279,현대1차,1997,59.95,5, 양정동,동평로,00352,458-5,"    40,700",2022.1.14
280,더샵골드5,2017,57.76,5, 양정동,중앙대로970번길,00018,271-4,"    23,300",2022.1.21
281,대원플러스빌,2004,84.9875,4, 양정동,동평로,00416,370-4,"    27,500",2022.1.24
282,한진스카이뷰,2015,49.77,14, 양정동,,00046,399-1,"    23,000",2022.1.24
283,현대2차,1998,84.99,13, 양정동,거제대로,00037,458-20,"    52,000",2022.1.26
284,현대2차,1998,59.95,12, 양정동,거제대로,00037,458-20,"    39,000",2022.1.28
285,대원칸타빌멤버스,2006,130.3494,5, 양정동,,00026,525,"    59,200",2022.1.29
286,한웅인터빌,2004,26.25,17, 전포동,전포대로,00162,362-62,"     5,650",2022.1.3
287,몽뜨레,2013,23.75,9, 전포동,전포대로189번길,00030,693-2,"     7,800",2022.1.3
288,몽뜨레,2013,23.75,5, 전포동,전포대로189번길,00030,693-2,"     7,500",2022.1.5
289,화신거화,1993,84.69,13, 전포동,진남로,00388,191-3,"    23,800",2022.1.11
290,한일유앤아이(890-1),2006,103.18,2, 전포동,전포대로171번길,00013,890-1,"    35,500",2022.1.11
291,한웅인터빌,2004,26.25,10, 전포동,전포대로,00162,362-62,"     5,500",2022.1.17
292,한웅인터빌,2004,22.4,5, 전포동,전포대로,00162,362-62,"     5,100",2022.1.19
293,동양팰리스,2016,44.65,25, 전포동,전포대로246번길,00006,194-7,"    21,600",2022.1.20
294,동양팰리스,2016,59.45,10, 전포동,전포대로246번길,00006,194-7,"    26,500",2022.1.21
295,서면,1976,57.59,3, 전포동,진남로435번길,00047,산99-46,"    36,500",2022.1.22
296,전포유림노르웨이숲,2019,61.08,19, 전포동,전포대로,00148,362-65,"    39,000",2022.1.23
297,서면한신,1997,84.98,23, 전포동,전포대로,00294,33-9,"    50,000",2022.1.24
298,경원프라우드-2,2003,26.72,11, 전포동,전포대로,00163,890-37,"     7,700",2022.1.24
299,서면한신,1997,84.98,22, 전포동,전포대로,00294,33-9,"    45,500",2022.1.25
300,동양팰리스,2016,59.45,21, 전포동,전포대로246번길,00006,194-7,"    28,300",2022.1.25
301,서면대우디오빌2,2005,28.58,5, 전포동,전포대로,00274,181-1,"     7,750",2022.1.26
302,디아이하우스,2015,47.84,3, 전포동,황령대로64번길,00030,375-6,"    18,500",2022.1.26
303,몽뜨레,2013,23.75,8, 전포동,전포대로189번길,00030,693-2,"     7,800",2022.1.26
304,서면블리체,2012,18.07,5, 부전동,가야대로750번길,00071,514-8,"     5,800",2022.1.8
305,대동레미안더오션2,2017,31.02,5, 부전동,가야대로755번길,00026,417-6,"    15,800",2022.1.11
306,대동레미안더오션2,2017,31.02,8, 부전동,가야대로755번길,00026,417-6,"    15,800",2022.1.11
307,한솔폴라리스,2005,37.65,4, 부전동,가야대로,00754,505-6,"    11,500",2022.1.24
308,한솔폴라리스,2005,37.65,5, 부전동,가야대로,00754,505-6,"    11,500",2022.1.24
309,네오스포,1999,84.645,10, 부전동,신천대로,00122,450,"    27,600",2022.1.25
310,대동레미안더오션2,2017,31.02,6, 부전동,가야대로755번길,00026,417-6,"    16,200",2022.1.27
311,범내골역한라비발디STUDIO422,2013,23.8499,10, 범천동,범천로,00022,1000-24,"     7,850",2022.1.3
312,경남,2003,84.9375,14, 범천동,신암로,00032,944-1,"    40,500",2022.1.4
313,리츠캐슬,2019,63.23,4, 범천동,중앙번영로,00026,842-28,"    26,910",2022.1.4
314,범내골역이즈팰리스,2017,44.043,16, 범천동,황령대로18번길,00022,854-2,"    22,200",2022.1.4
315,범일역이즈,2019,49.5243,17, 범천동,범일로131번길,00046,886-41,"    28,000",2022.1.5
316,동원퀸스빌,2005,57.81,6, 범천동,신암로,00107,1197-8,"    15,000",2022.1.6
317,서면6차봄여름가을겨울,2020,78.1344,20, 범천동,중앙대로,00582,881-3,"    39,500",2022.1.7
318,범일역이즈,2019,49.5243,6, 범천동,범일로131번길,00046,886-41,"    25,000",2022.1.8
319,범일역풍림아이원,2012,84.4964,19, 범천동,범일로154번길,00033,1643,"    44,300",2022.1.10
320,가야누리애더센트리즈,2020,50.1922,13, 범천동,범천로,00016,974-16,"    26,500",2022.1.10
321,대원아파트,1984,66.15,9, 범천동,황령대로18번길,00043,851-1,"    57,000",2022.1.13
322,리츠캐슬,2019,54.24,7, 범천동,중앙번영로,00026,842-28,"    23,000",2022.1.13
323,평광우리가,2015,44.14,12, 범천동,신천대로65번길,00090,875-11,"    14,000",2022.1.17
324,서면베르빌2,2004,23.88,13, 범천동,중앙대로,00584,879-2,"     5,700",2022.1.19
325,서면베르빌2,2004,22.28,14, 범천동,중앙대로,00584,879-2,"     5,700",2022.1.19
326,서면베르빌2,2004,23.88,14, 범천동,중앙대로,00584,879-2,"     5,700",2022.1.19
327,유림2차(1),1994,88.57,1, 금곡동,효열로,00193,96-1,"    19,500",2022.1.3
328,금곡6단지주공,1995,48.89,8, 금곡동,효열로,00040,1110,"    13,500",2022.1.7
329,금곡5단지주공,1994,42.75,8, 금곡동,효열로37번길,00022,1112-2,"    10,000",2022.1.8
330,금곡화목타운,1994,68.12,15, 금곡동,효열로220번길,00022,97-10,"    15,500",2022.1.8
331,금곡9단지주공,1996,39.43,12, 금곡동,효열로,00098,810,"     8,950",2022.1.10
332,금곡3단지주공,1994,49.77,14, 금곡동,효열로220번길,00023,57-1,"    12,000",2022.1.12
333,금곡8단지주공,1996,42.29,8, 금곡동,효열로,00134,810,"     8,200",2022.1.12
334,금곡6단지주공,1995,49.32,19, 금곡동,효열로,00040,1110,"    14,000",2022.1.13
335,금곡3단지주공,1994,58.65,8, 금곡동,효열로220번길,00023,57-1,"    12,500",2022.1.14
336,대우이안,2006,84.9387,7, 금곡동,금곡대로550번길,00006,1909,"    30,500",2022.1.14
337,협진태양·조성아파트,1994,67.97,18, 금곡동,효열로162번길,00041,97-11,"    16,000",2022.1.15
338,화명리버빌2차,2003,59.79,19, 금곡동,화명신도시로,00244,1885,"    30,000",2022.1.15
339,금곡8단지주공,1996,42.29,12, 금곡동,효열로,00134,810,"     8,700",2022.1.15
340,금곡5단지주공,1994,42.75,12, 금곡동,효열로37번길,00022,1112-2,"    11,000",2022.1.16
341,금곡5단지주공,1994,41.85,5, 금곡동,효열로37번길,00022,1112-2,"    10,800",2022.1.18
342,협진태양·조성아파트,1994,67.97,10, 금곡동,효열로162번길,00041,97-11,"    14,500",2022.1.21
343,화명뜨란채,2004,76.72,19, 금곡동,화명신도시로,00219,1895,"    42,000",2022.1.21
344,금곡9단지주공,1996,39.41,4, 금곡동,효열로,00098,810,"     8,500",2022.1.22
345,벽산삼협한솔,1995,85.995,13, 금곡동,효열로,00265,56-1,"    27,000",2022.1.22
346,벽산삼협한솔,1995,85.995,14, 금곡동,효열로,00265,56-1,"    26,700",2022.1.22
347,벽산삼협한솔,1995,85.995,14, 금곡동,효열로,00265,56-1,"    26,700",2022.1.22
348,유림(1차),1994,84.42,22, 금곡동,금곡대로470번길,00033,1425,"    18,300",2022.1.25
349,금곡3단지주공,1994,41.85,4, 금곡동,효열로220번길,00023,57-1,"     8,450",2022.1.25
350,벽산삼협한솔,1995,125.775,17, 금곡동,효열로,00265,56-1,"    31,200",2022.1.28
351,금곡8단지주공,1996,42.29,15, 금곡동,효열로,00134,810,"     9,400",2022.1.29
352,벽산강변타운,1995,84.89,18, 화명동,양달로9번길,00021,188,"    29,700",2022.1.1
353,코오롱하늘채1차,2002,147.198,15, 화명동,화명신도시로,00070,2290,"    70,000",2022.1.3
354,동원로얄듀크,2004,84.9949,21, 화명동,금곡대로,00228,1150,"    41,400",2022.1.4
355,수정강변타운,2001,59.4,10, 화명동,학사로17번길,00031,2322,"    30,000",2022.1.5
356,화명그린힐,2003,55.38,1, 화명동,화명대로94번길,00045,754,"    17,000",2022.1.7
357,도시화명그린(295),1996,49.42,3, 화명동,양달로,00069,295,"    13,000",2022.1.9
358,대림타운,1998,59.8,7, 화명동,금곡대로,00268,1170-1,"    26,800",2022.1.12
359,엘가,2014,30.954,23, 화명동,금곡대로285번길,00094,2274-4,"    15,200",2022.1.12
360,대림타운,1998,59.8,7, 화명동,금곡대로,00268,1170-1,"    26,000",2022.1.12
361,대림타운,1998,59.8,10, 화명동,금곡대로,00268,1170-1,"    27,300",2022.1.13
362,대림타운,1998,59.8,10, 화명동,금곡대로,00268,1170-1,"    27,300",2022.1.13
363,대림쌍용강변타운,2004,128.32,25, 화명동,화명신도시로,00039,2306,"    75,000",2022.1.14
364,롯데낙천대,2002,84.769,20, 화명동,화명신도시로,00156,2264,"    65,500",2022.1.15
365,동원로얄듀크,2004,84.9949,2, 화명동,금곡대로,00228,1150,"    38,000",2022.1.15
366,화명그린파크맨션,1988,45.46,5, 화명동,금곡대로,00280,1258-1,"    39,000",2022.1.17
367,화명롯데캐슬카이저,2012,84.77,34, 화명동,금곡대로,00166,2324,"    68,500",2022.1.17
368,도시화명그린(206),1996,49.83,11, 화명동,양달로,00053,206,"    12,750",2022.1.17
369,삼한힐파크,2003,84.994,22, 화명동,화명대로,00119,732,"    31,400",2022.1.18
370,동원로얄듀크,2004,59.9905,22, 화명동,금곡대로,00228,1150,"    26,000",2022.1.19
371,수정강변타운,2001,49.82,20, 화명동,학사로17번길,00031,2322,"    23,800",2022.1.21
372,그린숲속아파트,1996,59.82,14, 화명동,산성로,00088,512,"    13,600",2022.1.22
373,삼한힐파크,2003,84.994,1, 화명동,화명대로,00119,732,"    26,000",2022.1.22
374,벽산강변타운,1995,84.89,4, 화명동,양달로9번길,00021,188,"    22,200",2022.1.25
375,화명현대,1999,99.98,5, 화명동,화명대로,00087,733,"    34,000",2022.1.26
376,그린숲속아파트,1996,59.82,9, 화명동,산성로,00088,512,"    14,250",2022.1.26
377,모라동골든파크,2005,84.905,7, 모라동,사상로,00508,991-2,"    24,000",2022.1.1
378,주공4,1993,41.3,6, 모라동,모라로192번길,00050,75,"     9,350",2022.1.3
379,백양그린,1992,49.94,11, 모라동,모라로110번길,00088,552,"    15,500",2022.1.4
380,삼정그린코아,1993,84.99,1, 모라동,백양대로934번길,00020,334,"    18,200",2022.1.4
381,삼정그린코아,1993,84.99,4, 모라동,백양대로934번길,00020,334,"    20,900",2022.1.5
382,모라벽산,2001,84.9,16, 모라동,백양대로934번길,00084,203,"    24,000",2022.1.6
383,우신모라,1992,74.93,5, 모라동,백양대로,00880,1362,"    19,700",2022.1.8
384,한일,1989,83.34,2, 모라동,백양대로950번나길,00080,1326,"    15,000",2022.1.8
385,주공4,1993,41.3,5, 모라동,모라로192번길,00050,75,"     8,900",2022.1.8
386,주공4,1993,41.16,5, 모라동,모라로192번길,00050,75,"     9,250",2022.1.8
387,우성,1989,84.54,4, 모라동,백양대로,00906,1357,"    25,000",2022.1.10
388,주공4,1993,49.94,11, 모라동,모라로192번길,00050,75,"    11,600",2022.1.10
389,우신모라,1992,78.84,2, 모라동,백양대로,00880,1362,"    18,700",2022.1.10
390,모라동비버힐아파트,2019,41.64,12, 모라동,사상로478번길,00012,857,"    17,700",2022.1.13
391,모라벽산,2001,59.88,13, 모라동,백양대로934번길,00084,203,"    17,300",2022.1.14
392,모라동원타운,1989,59.7,9, 모라동,백양대로,00879,1361,"    19,700",2022.1.17
393,주공4,1993,49.94,10, 모라동,모라로192번길,00050,75,"    11,500",2022.1.17
394,모라동원타운,1989,59.7,14, 모라동,백양대로,00879,1361,"    19,000",2022.1.20
395,백양그린,1992,49.94,11, 모라동,모라로110번길,00088,552,"    15,000",2022.1.20
396,백양그린,1992,49.94,1, 모라동,모라로110번길,00088,552,"    11,000",2022.1.20
397,무학,1990,84.73,9, 모라동,백양대로,00846,1366-1,"    18,100",2022.1.22
398,학산그린타운,1993,72.02,1, 모라동,모라로,00136,421,"    11,900",2022.1.22
399,우성,1989,72.42,15, 모라동,백양대로,00906,1357,"    22,500",2022.1.22
400,우성2차,1996,84.91,18, 모라동,백양대로934번길,00052,313,"    19,500",2022.1.23
401,창신그린힐,1993,81.36,6, 모라동,백양대로902번길,00046,409-13,"    12,300",2022.1.23
402,모라동원타운,1989,59.7,15, 모라동,백양대로,00879,1361,"    18,000",2022.1.25
403,대상로웰아파트,2018,48.9903,16, 모라동,사상로,00504,986-3,"    19,500",2022.1.26
404,주공4,1993,49.94,1, 모라동,모라로192번길,00050,75,"    11,000",2022.1.28
405,한일,1989,81.72,4, 모라동,백양대로950번나길,00080,1326,"    13,000",2022.1.28
406,부원파크타운,1989,65.45,6, 덕포동,백양대로804번길,00031,762,"    14,500",2022.1.3
407,덕포청구,2001,84.97,1, 덕포동,백양대로700번길,00023,58,"    23,800",2022.1.8
408,덕포경동메르빌,2013,68.5301,22, 덕포동,덕상로,00008,793,"    26,500",2022.1.9
409,자유,1989,39.72,11, 덕포동,백양대로,00820,761-1,"    10,500",2022.1.13
410,자유,1989,54,13, 덕포동,백양대로,00820,761-1,"    12,900",2022.1.15
411,비룡벨로스텔라,2020,49.72,9, 덕포동,사상로,00320,416-7,"    24,300",2022.1.15
412,비룡벨로스텔라,2020,49.72,13, 덕포동,사상로,00320,416-7,"    24,000",2022.1.21
413,부원파크타운,1989,74.25,6, 덕포동,백양대로804번길,00031,762,"    16,800",2022.1.25
414,오양힐타운,1992,84.945,5, 덕포동,덕상로,00008,51,"    16,500",2022.1.29
415,파밀리아괘법3차,2016,68.4625,14, 괘법동,사상로223번길,00014,525-25,"    25,750",2022.1.2
416,괘법한신2,1998,73.4,7, 괘법동,낙동대로1210번길,00033,516-3,"    31,700",2022.1.3
417,사상강변동원,1999,59.955,13, 괘법동,낙동대로1210번길,00034,519-1,"    28,500",2022.1.6
418,사상강변동원,1999,84.86,19, 괘법동,낙동대로1210번길,00034,519-1,"    37,900",2022.1.7
419,파밀리아2,2014,63.485,11, 괘법동,광장로37번길,00066,524-15,"    22,000",2022.1.12
420,파밀리아괘법4차,2016,68.1425,5, 괘법동,광장로37번길,00072,524-23,"    25,500",2022.1.12
421,은하하우스,2016,84.9632,11, 괘법동,사상로148번길,00039,499-3,"    26,800",2022.1.14
422,천아하늘정원,2019,72.0396,19, 괘법동,사상로243번길,00007,524-17,"    34,900",2022.1.20
423,괘법한신2,1998,59.84,25, 괘법동,낙동대로1210번길,00033,516-3,"    29,000",2022.1.24
424,주례2차동일,1998,84.96,5, 주례동,양지로42번길,00013,286,"    24,900",2022.1.3
425,엘지신주례2,1996,134.94,13, 주례동,백양대로342번길,00017,10-4,"    49,900",2022.1.7
426,일산맨션,1985,59.75,6, 주례동,진사로36번길,00009,83-1,"    10,000",2022.1.11
427,우림그린,1989,65.1,1, 괴정동,사하로166번길,00057,447-13,"    10,850",2022.1.6
428,괴정한일하나로타운,1989,49.77,6, 괴정동,오작로,00152,11-2,"     9,500",2022.1.9
429,IDS아델하임,2017,95.7,22, 괴정동,사하로,00182,955-4,"    41,500",2022.1.10
430,금호,1984,79.38,5, 괴정동,다대로,00037,1228,"    13,500",2022.1.11
431,대티역스마트더블유인공지능,2019,84.995,19, 괴정동,낙동대로,00137,322-1,"    42,700",2022.1.11
432,벽산하이츠타운,1995,116.76,2, 괴정동,오작로,00104,352-34,"    13,000",2022.1.12
433,IDS아델하임,2017,49.55,19, 괴정동,사하로,00182,955-4,"    19,000",2022.1.12
434,괴정자유3,1997,84.87,1, 괴정동,승학로233번길,00033,1065,"    19,500",2022.1.12
435,신괴정화신아파트,1990,111.28,1, 괴정동,오작로,00068,398-23,"    17,500",2022.1.13
436,현대신델라,1989,130.59,12, 괴정동,낙동대로,00106,342-3,"    26,300",2022.1.13
437,신괴정화신아파트,1990,84.99,9, 괴정동,오작로,00068,398-23,"    18,400",2022.1.13
438,우림그린,1989,47.43,6, 괴정동,사하로166번길,00057,447-13,"     8,300",2022.1.14
439,우림그린,1989,47.43,6, 괴정동,사하로166번길,00057,447-13,"     8,300",2022.1.14
440,벽산하이츠타운,1995,56.94,8, 괴정동,오작로,00104,352-34,"    12,000",2022.1.15
441,신익타운,1991,63.62,8, 괴정동,오작로,00046,398-22,"    13,200",2022.1.15
442,화목하이츠빌,2002,82.44,5, 괴정동,낙동대로244번길,00001,906-1,"    15,000",2022.1.20
443,IDS아델하임,2017,49.55,20, 괴정동,사하로,00182,955-4,"    19,000",2022.1.23
444,대티역스마트더블유인공지능,2019,49.746,17, 괴정동,낙동대로,00137,322-1,"    24,200",2022.1.24
445,괴정어반푸르지오,2019,63.4274,11, 괴정동,사하로,00189,950-2,"    34,900",2022.1.25
446,우림그린,1989,72.54,3, 괴정동,사하로166번길,00057,447-13,"    12,000",2022.1.27
447,퍼스트클래스,2016,58.9495,7, 괴정동,대티로,00023,207-10,"    24,500",2022.1.28
448,그린시티,2017,69.817,5, 괴정동,사리로,00028,306-1,"    34,500",2022.1.29
449,대암가든,1984,63.36,1, 당리동,승학로131번길,00043,354-2,"    13,200",2022.1.4
450,우림그린맨션,1991,84.78,2, 당리동,제석로95번길,00022,33-3,"    13,000",2022.1.8
