아파트명,건축일,주소,세대,동,평,매매시세,전세시세,면적,층,실거래가(만원),거래일자,URL,이미지URL
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",84.17,9,57500,2021.5.14,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",72.5,15,53000,2021.6.19,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",74.18,1,49000,2021.7.2,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",98.68,3,58000,2021.8.16,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",64.23,13,45000,2021.9.4,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",74.18,5,58400,2022.4.5,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
한양,1978,부산시 동구 범일동,474세대,총3동,62㎡ ~ 152㎡,"4억 ~ 6억8,000","1억500 ~ 2억2,000",64.23,12,52500,2022.5.9,https://new.land.naver.com/complexes/4795?tab=photos&rf=Y,https://search.pstatic.net/common/?src=https%3A%2F%2Flandthumb-phinf.pstatic.net%2F20210129_86%2Fapt_realimage_1611886066486gHxPF_JPEG%2Fcf88999fcb509ec5f102cdb883ca6008.jpg
선빌리지,2003,부산시 동구 초량동,14세대,총1동,82㎡ ~ 96㎡,정보없음,정보없음,82.41,7,29700,2020.10.23,https://new.land.naver.com/complexes/125678?tab=detail&rf=Y,http://www.hanawaterjet.com/app/dubu_board/docs/imgs/n/n15287811543531_%EC%9D%B4%EB%AF%B8%EC%A7%80%EB%A5%BC%EC%A4%80%EB%B9%84%EC%A4%91%EC%9E%85%EB%8B%88%EB%8B%A4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,24600,2020.1.4,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,25400,2020.1.4,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,24750,2020.1.4,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,24900,2020.1.8,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,24300,2020.1.9,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,22000,2020.1.11,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,25200,2020.1.11,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,23000,2020.1.17,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,25400,2020.1.19,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,25550,2020.1.22,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,26400,2020.2.3,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,26400,2020.2.4,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,26250,2020.2.4,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,24900,2020.2.5,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,24800,2020.2.5,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,26200,2020.2.8,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,26800,2020.2.18,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,27400,2020.2.18,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,21000,2020.2.19,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,23100,2020.2.22,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,2,27000,2020.3.3,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,24200,2020.3.6,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,26850,2020.3.20,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,26650,2020.3.31,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,25000,2020.3.31,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,26700,2020.4.1,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,23000,2020.4.9,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,25400,2020.4.17,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,26250,2020.5.2,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,26100,2020.5.2,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,26550,2020.5.7,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,26500,2020.5.14,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,3,24400,2020.5.16,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,27250,2020.5.19,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,28100,2020.5.19,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,29300,2020.5.20,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,29300,2020.5.20,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,24100,2020.5.20,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,29700,2020.5.23,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,29700,2020.5.23,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,4,27750,2020.5.23,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,1,25900,2020.5.25,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,32100,2020.6.2,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
충렬,1985,부산시 동래구 명장동,360세대,총8동,51㎡,정보없음,정보없음,44.01,5,27400,2020.6.6,https://new.land.naver.com/complexes/10957?tab=detail&rf=Y,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA4MjRfMTAg%2FMDAxNTAzNTgyMzI4MzM3.Xgf1hyRWE6e4xelik75sp2pwADL6ULHnY8b39Hm3bysg.DXo7oQ0zhyjBcjvSOY57quoaDkhJhZhNN-kIVnOXrYkg.JPEG.whs6663%2F4.jpg
